,Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered,Month,Day of Month,Days Passed
3588,,France,46.2276,2.2137,2/5/20,6,0,0,2,2,14
3589,,Gabon,-0.8037,11.6094,2/5/20,0,0,0,2,2,14
3590,,Gambia,13.4432,-15.3101,2/5/20,0,0,0,2,2,14
3591,,Georgia,42.3154,43.3569,2/5/20,0,0,0,2,2,14
3592,,Germany,51.0,9.0,2/5/20,12,0,0,2,2,14
3593,,Ghana,7.9465,-1.0232,2/5/20,0,0,0,2,2,14
3594,,Greece,39.0742,21.8243,2/5/20,0,0,0,2,2,14
3595,,Guatemala,15.7835,-90.2308,2/5/20,0,0,0,2,2,14
3596,,Guinea,9.9456,-9.6966,2/5/20,0,0,0,2,2,14
3597,,Guyana,5.0,-58.75,2/5/20,0,0,0,2,2,14
3598,,Haiti,18.9712,-72.2852,2/5/20,0,0,0,2,2,14
3599,,Holy See,41.9029,12.4534,2/5/20,0,0,0,2,2,14
3600,,Honduras,15.2,-86.2419,2/5/20,0,0,0,2,2,14
3601,,Hungary,47.1625,19.5033,2/5/20,0,0,0,2,2,14
3602,,Iceland,64.9631,-19.0208,2/5/20,0,0,0,2,2,14
3603,,India,21.0,78.0,2/5/20,3,0,0,2,2,14
3604,,Indonesia,-0.7893,113.9213,2/5/20,0,0,0,2,2,14
3605,,Iran,32.0,53.0,2/5/20,0,0,0,2,2,14
3606,,Iraq,33.0,44.0,2/5/20,0,0,0,2,2,14
3607,,Ireland,53.1424,-7.6921,2/5/20,0,0,0,2,2,14
3608,,Israel,31.0,35.0,2/5/20,0,0,0,2,2,14
3609,,Italy,43.0,12.0,2/5/20,2,0,0,2,2,14
3610,,Jamaica,18.1096,-77.2975,2/5/20,0,0,0,2,2,14
3611,,Japan,36.0,138.0,2/5/20,22,0,1,2,2,14
3612,,Jordan,31.24,36.51,2/5/20,0,0,0,2,2,14
3613,,Kazakhstan,48.0196,66.9237,2/5/20,0,0,0,2,2,14
3614,,Kenya,-0.0236,37.9062,2/5/20,0,0,0,2,2,14
3615,,South Korea,36.0,128.0,2/5/20,19,0,0,2,2,14
3616,,Kuwait,29.5,47.75,2/5/20,0,0,0,2,2,14
3617,,Kyrgyzstan,41.2044,74.7661,2/5/20,0,0,0,2,2,14
3618,,Latvia,56.8796,24.6032,2/5/20,0,0,0,2,2,14
3619,,Lebanon,33.8547,35.8623,2/5/20,0,0,0,2,2,14
3620,,Liberia,6.4281,-9.4295,2/5/20,0,0,0,2,2,14
3621,,Liechtenstein,47.14,9.55,2/5/20,0,0,0,2,2,14
3622,,Lithuania,55.1694,23.8813,2/5/20,0,0,0,2,2,14
3623,,Luxembourg,49.8153,6.1296,2/5/20,0,0,0,2,2,14
3624,,Madagascar,-18.7669,46.8691,2/5/20,0,0,0,2,2,14
3625,,Malaysia,2.5,112.5,2/5/20,12,0,0,2,2,14
3626,,Maldives,3.2028,73.2207,2/5/20,0,0,0,2,2,14
3627,,Malta,35.9375,14.3754,2/5/20,0,0,0,2,2,14
3628,,Mauritania,21.0079,10.9408,2/5/20,0,0,0,2,2,14
3629,,Mauritius,-20.2,57.5,2/5/20,0,0,0,2,2,14
3630,,Mexico,23.6345,-102.5528,2/5/20,0,0,0,2,2,14
3631,,Moldova,47.4116,28.3699,2/5/20,0,0,0,2,2,14
3632,,Monaco,43.7333,7.4167,2/5/20,0,0,0,2,2,14
3633,,Mongolia,46.8625,103.8467,2/5/20,0,0,0,2,2,14
3634,,Montenegro,42.5,19.3,2/5/20,0,0,0,2,2,14
3635,,Morocco,31.7917,-7.0926,2/5/20,0,0,0,2,2,14
3636,,Namibia,-22.9576,18.4904,2/5/20,0,0,0,2,2,14
3637,,Nepal,28.1667,84.25,2/5/20,1,0,0,2,2,14
3638,Aruba,Netherlands,12.5186,-70.0358,2/5/20,0,0,0,2,2,14
3639,Curacao,Netherlands,12.1696,-68.99,2/5/20,0,0,0,2,2,14
3640,Sint Maarten,Netherlands,18.0425,-63.0548,2/5/20,0,0,0,2,2,14
3641,,Netherlands,52.1326,5.2913,2/5/20,0,0,0,2,2,14
3642,,New Zealand,-40.9006,174.886,2/5/20,0,0,0,2,2,14
3643,,Nicaragua,12.8654,-85.2072,2/5/20,0,0,0,2,2,14
3644,,Niger,17.6078,8.0817,2/5/20,0,0,0,2,2,14
3645,,Nigeria,9.082,8.6753,2/5/20,0,0,0,2,2,14
3646,,North Macedonia,41.6086,21.7453,2/5/20,0,0,0,2,2,14
3647,,Norway,60.472,8.4689,2/5/20,0,0,0,2,2,14
3648,,Oman,21.0,57.0,2/5/20,0,0,0,2,2,14
3649,,Pakistan,30.3753,69.3451,2/5/20,0,0,0,2,2,14
3650,,Panama,8.538,-80.7821,2/5/20,0,0,0,2,2,14
3651,,Papua New Guinea,-6.315,143.9555,2/5/20,0,0,0,2,2,14
3652,,Paraguay,-23.4425,-58.4438,2/5/20,0,0,0,2,2,14
3653,,Peru,-9.19,-75.0152,2/5/20,0,0,0,2,2,14
3654,,Philippines,13.0,122.0,2/5/20,2,1,0,2,2,14
3655,,Poland,51.9194,19.1451,2/5/20,0,0,0,2,2,14
3656,,Portugal,39.3999,-8.2245,2/5/20,0,0,0,2,2,14
3657,,Qatar,25.3548,51.1839,2/5/20,0,0,0,2,2,14
3658,,Romania,45.9432,24.9668,2/5/20,0,0,0,2,2,14
3659,,Russia,60.0,90.0,2/5/20,2,0,0,2,2,14
3660,,Rwanda,-1.9403,29.8739,2/5/20,0,0,0,2,2,14
3661,,Saint Lucia,13.9094,-60.9789,2/5/20,0,0,0,2,2,14
3662,,Saint Vincent and the Grenadines,12.9843,-61.2872,2/5/20,0,0,0,2,2,14
3663,,San Marino,43.9424,12.4578,2/5/20,0,0,0,2,2,14
3664,,Saudi Arabia,24.0,45.0,2/5/20,0,0,0,2,2,14
3665,,Senegal,14.4974,-14.4524,2/5/20,0,0,0,2,2,14
3666,,Serbia,44.0165,21.0059,2/5/20,0,0,0,2,2,14
3667,,Seychelles,-4.6796,55.492,2/5/20,0,0,0,2,2,14
3668,,Singapore,1.2833,103.8333,2/5/20,28,0,0,2,2,14
3669,,Slovakia,48.669,19.699,2/5/20,0,0,0,2,2,14
3670,,Slovenia,46.1512,14.9955,2/5/20,0,0,0,2,2,14
3671,,Somalia,5.1521,46.1996,2/5/20,0,0,0,2,2,14
3672,,South Africa,-30.5595,22.9375,2/5/20,0,0,0,2,2,14
3673,,Spain,40.0,-4.0,2/5/20,1,0,0,2,2,14
3674,,Sri Lanka,7.0,81.0,2/5/20,1,0,0,2,2,14
3675,,Sudan,12.8628,30.2176,2/5/20,0,0,0,2,2,14
3676,,Suriname,3.9193,-56.0278,2/5/20,0,0,0,2,2,14
3677,,Sweden,63.0,16.0,2/5/20,1,0,0,2,2,14
3678,,Switzerland,46.8182,8.2275,2/5/20,0,0,0,2,2,14
3679,,Taiwan*,23.7,121.0,2/5/20,11,0,0,2,2,14
3680,,Tanzania,-6.369,34.8888,2/5/20,0,0,0,2,2,14
3681,,Thailand,15.0,101.0,2/5/20,25,0,5,2,2,14
3682,,Togo,8.6195,0.8248,2/5/20,0,0,0,2,2,14
3683,,Trinidad and Tobago,10.6918,-61.2225,2/5/20,0,0,0,2,2,14
3684,,Tunisia,34.0,9.0,2/5/20,0,0,0,2,2,14
3685,,Turkey,38.9637,35.2433,2/5/20,0,0,0,2,2,14
3686,,Uganda,1.0,32.0,2/5/20,0,0,0,2,2,14
3687,,Ukraine,48.3794,31.1656,2/5/20,0,0,0,2,2,14
3688,,United Arab Emirates,24.0,54.0,2/5/20,5,0,0,2,2,14
3689,Bermuda,United Kingdom,32.3078,-64.7505,2/5/20,0,0,0,2,2,14
3690,Cayman Islands,United Kingdom,19.3133,-81.2546,2/5/20,0,0,0,2,2,14
3691,Channel Islands,United Kingdom,49.3723,-2.3644,2/5/20,0,0,0,2,2,14
3692,Gibraltar,United Kingdom,36.1408,-5.3536,2/5/20,0,0,0,2,2,14
3693,Isle of Man,United Kingdom,54.2361,-4.5481,2/5/20,0,0,0,2,2,14
3694,Montserrat,United Kingdom,16.7425,-62.1874,2/5/20,0,0,0,2,2,14
3695,,United Kingdom,55.3781,-3.4360000000000004,2/5/20,2,0,0,2,2,14
3696,,Uruguay,-32.5228,-55.7658,2/5/20,0,0,0,2,2,14
3697,,US,37.0902,-95.7129,2/5/20,11,0,0,2,2,14
3698,,Uzbekistan,41.3775,64.5853,2/5/20,0,0,0,2,2,14
3699,,Venezuela,6.4238,-66.5897,2/5/20,0,0,0,2,2,14
3700,,Vietnam,16.0,108.0,2/5/20,8,0,1,2,2,14
3701,,Zambia,-15.4167,28.2833,2/5/20,0,0,0,2,2,14
3702,,Zimbabwe,-20.0,30.0,2/5/20,0,0,0,2,2,14
3703,Diamond Princess,Canada,0.0,0.0,2/5/20,0,0,0,2,2,14
3704,,Dominica,15.415,-61.371,2/5/20,0,0,0,2,2,14
3705,,Grenada,12.1165,-61.679,2/5/20,0,0,0,2,2,14
3706,,Mozambique,-18.665695,35.529562,2/5/20,0,0,0,2,2,14
3707,,Syria,34.802075,38.99681500000001,2/5/20,0,0,0,2,2,14
3708,,Timor-Leste,-8.874217,125.727539,2/5/20,0,0,0,2,2,14
3709,,Belize,13.1939,-59.5432,2/5/20,0,0,0,2,2,14
3710,,Laos,19.85627,102.495496,2/5/20,0,0,0,2,2,14
3711,,Libya,26.3351,17.228331,2/5/20,0,0,0,2,2,14
3712,,West Bank and Gaza,31.9522,35.2332,2/5/20,0,0,0,2,2,14
3713,,Guinea-Bissau,11.8037,-15.1804,2/5/20,0,0,0,2,2,14
3714,,Mali,17.570692,-3.996166000000001,2/5/20,0,0,0,2,2,14
3715,,Saint Kitts and Nevis,17.357822,-62.782998,2/5/20,0,0,0,2,2,14
3716,Northwest Territories,Canada,64.8255,-124.8457,2/5/20,0,0,0,2,2,14
3717,Yukon,Canada,64.2823,-135.0,2/5/20,0,0,0,2,2,14
3718,,Kosovo,42.602636,20.902977,2/5/20,0,0,0,2,2,14
3719,,Burma,21.9162,95.956,2/5/20,0,0,0,2,2,14
3720,,Afghanistan,33.0,65.0,2/6/20,0,0,0,2,2,15
3721,,Albania,41.1533,20.1683,2/6/20,0,0,0,2,2,15
3722,,Algeria,28.0339,1.6596,2/6/20,0,0,0,2,2,15
3723,,Andorra,42.5063,1.5218,2/6/20,0,0,0,2,2,15
3724,,Angola,-11.2027,17.8739,2/6/20,0,0,0,2,2,15
3725,,Antigua and Barbuda,17.0608,-61.7964,2/6/20,0,0,0,2,2,15
3726,,Argentina,-38.4161,-63.6167,2/6/20,0,0,0,2,2,15
3727,,Armenia,40.0691,45.0382,2/6/20,0,0,0,2,2,15
3728,Australian Capital Territory,Australia,-35.4735,149.0124,2/6/20,0,0,0,2,2,15
3729,New South Wales,Australia,-33.8688,151.2093,2/6/20,4,0,2,2,2,15
3730,Northern Territory,Australia,-12.4634,130.8456,2/6/20,0,0,0,2,2,15
3731,Queensland,Australia,-28.0167,153.4,2/6/20,4,0,0,2,2,15
3732,South Australia,Australia,-34.9285,138.6007,2/6/20,2,0,0,2,2,15
3733,Tasmania,Australia,-41.4545,145.9707,2/6/20,0,0,0,2,2,15
3734,Victoria,Australia,-37.8136,144.9631,2/6/20,4,0,0,2,2,15
3735,Western Australia,Australia,-31.9505,115.8605,2/6/20,0,0,0,2,2,15
3736,,Austria,47.5162,14.5501,2/6/20,0,0,0,2,2,15
3737,,Azerbaijan,40.1431,47.5769,2/6/20,0,0,0,2,2,15
3738,,Bahamas,25.0343,-77.3963,2/6/20,0,0,0,2,2,15
3739,,Bahrain,26.0275,50.55,2/6/20,0,0,0,2,2,15
3740,,Bangladesh,23.685,90.3563,2/6/20,0,0,0,2,2,15
3741,,Barbados,13.1939,-59.5432,2/6/20,0,0,0,2,2,15
3742,,Belarus,53.7098,27.9534,2/6/20,0,0,0,2,2,15
3743,,Belgium,50.8333,4.0,2/6/20,1,0,0,2,2,15
3744,,Benin,9.3077,2.3158,2/6/20,0,0,0,2,2,15
3745,,Bhutan,27.5142,90.4336,2/6/20,0,0,0,2,2,15
3746,,Bolivia,-16.2902,-63.5887,2/6/20,0,0,0,2,2,15
3747,,Bosnia and Herzegovina,43.9159,17.6791,2/6/20,0,0,0,2,2,15
3748,,Brazil,-14.235,-51.9253,2/6/20,0,0,0,2,2,15
3749,,Brunei,4.5353,114.7277,2/6/20,0,0,0,2,2,15
3750,,Bulgaria,42.7339,25.4858,2/6/20,0,0,0,2,2,15
3751,,Burkina Faso,12.2383,-1.5616,2/6/20,0,0,0,2,2,15
3752,,Cabo Verde,16.5388,-23.0418,2/6/20,0,0,0,2,2,15
3753,,Cambodia,11.55,104.9167,2/6/20,1,0,0,2,2,15
3754,,Cameroon,3.848,11.5021,2/6/20,0,0,0,2,2,15
3755,Alberta,Canada,53.9333,-116.5765,2/6/20,0,0,0,2,2,15
3756,British Columbia,Canada,49.2827,-123.1207,2/6/20,2,0,0,2,2,15
3757,Grand Princess,Canada,37.6489,-122.6655,2/6/20,0,0,0,2,2,15
3758,Manitoba,Canada,53.7609,-98.8139,2/6/20,0,0,0,2,2,15
3759,New Brunswick,Canada,46.5653,-66.4619,2/6/20,0,0,0,2,2,15
3760,Newfoundland and Labrador,Canada,53.1355,-57.6604,2/6/20,0,0,0,2,2,15
3761,Nova Scotia,Canada,44.682,-63.7443,2/6/20,0,0,0,2,2,15
3762,Ontario,Canada,51.2538,-85.3232,2/6/20,3,0,0,2,2,15
3763,Prince Edward Island,Canada,46.5107,-63.4168,2/6/20,0,0,0,2,2,15
3764,Quebec,Canada,52.9399,-73.5491,2/6/20,0,0,0,2,2,15
3765,Saskatchewan,Canada,52.9399,-106.4509,2/6/20,0,0,0,2,2,15
3766,,Central African Republic,6.6111,20.9394,2/6/20,0,0,0,2,2,15
3767,,Chad,15.4542,18.7322,2/6/20,0,0,0,2,2,15
3768,,Chile,-35.6751,-71.543,2/6/20,0,0,0,2,2,15
3769,Anhui,China,31.8257,117.2264,2/6/20,591,0,34,2,2,15
3770,Beijing,China,40.1824,116.4142,2/6/20,274,1,31,2,2,15
3771,Chongqing,China,30.0572,107.874,2/6/20,411,2,24,2,2,15
3772,Fujian,China,26.0789,117.9874,2/6/20,215,0,14,2,2,15
3773,Gansu,China,37.8099,101.0583,2/6/20,62,0,6,2,2,15
3774,Guangdong,China,23.3417,113.4244,2/6/20,970,0,69,2,2,15
3775,Guangxi,China,23.8298,108.7881,2/6/20,168,0,14,2,2,15
3776,Guizhou,China,26.8154,106.8748,2/6/20,71,1,6,2,2,15
3777,Hainan,China,19.1959,109.7453,2/6/20,106,1,8,2,2,15
3778,Hebei,China,39.549,116.1306,2/6/20,157,1,13,2,2,15
3779,Heilongjiang,China,47.862,127.7615,2/6/20,227,3,8,2,2,15
3780,Henan,China,33.882,113.614,2/6/20,851,2,56,2,2,15
3781,Hong Kong,China,22.3,114.2,2/6/20,24,1,0,2,2,15
3782,Hubei,China,30.9756,112.2707,2/6/20,22112,618,817,2,2,15
3783,Hunan,China,27.6104,111.7088,2/6/20,711,0,81,2,2,15
3784,Inner Mongolia,China,44.0935,113.9448,2/6/20,46,0,4,2,2,15
3785,Jiangsu,China,32.9711,119.455,2/6/20,373,0,34,2,2,15
3786,Jiangxi,China,27.614,115.7221,2/6/20,600,0,37,2,2,15
3787,Jilin,China,43.6661,126.1923,2/6/20,59,0,4,2,2,15
3788,Liaoning,China,41.2956,122.6085,2/6/20,94,0,5,2,2,15
3789,Macau,China,22.1667,113.55,2/6/20,10,0,1,2,2,15
3790,Ningxia,China,37.2692,106.1655,2/6/20,40,0,1,2,2,15
3791,Qinghai,China,35.7452,95.9956,2/6/20,18,0,3,2,2,15
3792,Shaanxi,China,35.1917,108.8701,2/6/20,173,0,9,2,2,15
3793,Shandong,China,36.3427,118.1498,2/6/20,347,0,27,2,2,15
3794,Shanghai,China,31.202,121.4491,2/6/20,257,1,25,2,2,15
3795,Shanxi,China,37.5777,112.2922,2/6/20,96,0,12,2,2,15
3796,Sichuan,China,30.6171,102.7103,2/6/20,321,1,31,2,2,15
3797,Tianjin,China,39.3054,117.323,2/6/20,79,1,2,2,2,15
3798,Tibet,China,31.6927,88.0924,2/6/20,1,0,0,2,2,15
3799,Xinjiang,China,41.1129,85.2401,2/6/20,36,0,0,2,2,15
3800,Yunnan,China,24.974,101.487,2/6/20,133,0,7,2,2,15
3801,Zhejiang,China,29.1832,120.0934,2/6/20,954,0,94,2,2,15
3802,,Colombia,4.5709,-74.2973,2/6/20,0,0,0,2,2,15
3803,,Congo (Brazzaville),-4.0383,21.7587,2/6/20,0,0,0,2,2,15
3804,,Congo (Kinshasa),-4.0383,21.7587,2/6/20,0,0,0,2,2,15
3805,,Costa Rica,9.7489,-83.7534,2/6/20,0,0,0,2,2,15
3806,,Cote d'Ivoire,7.54,-5.5471,2/6/20,0,0,0,2,2,15
3807,,Croatia,45.1,15.2,2/6/20,0,0,0,2,2,15
3808,,Diamond Princess,0.0,0.0,2/6/20,0,0,0,2,2,15
3809,,Cuba,22.0,-80.0,2/6/20,0,0,0,2,2,15
3810,,Cyprus,35.1264,33.4299,2/6/20,0,0,0,2,2,15
3811,,Czechia,49.8175,15.473,2/6/20,0,0,0,2,2,15
3812,Faroe Islands,Denmark,61.8926,-6.9118,2/6/20,0,0,0,2,2,15
3813,Greenland,Denmark,71.7069,-42.6043,2/6/20,0,0,0,2,2,15
3814,,Denmark,56.2639,9.5018,2/6/20,0,0,0,2,2,15
3815,,Djibouti,11.8251,42.5903,2/6/20,0,0,0,2,2,15
3816,,Dominican Republic,18.7357,-70.1627,2/6/20,0,0,0,2,2,15
3817,,Ecuador,-1.8312,-78.1834,2/6/20,0,0,0,2,2,15
3818,,Egypt,26.0,30.0,2/6/20,0,0,0,2,2,15
3819,,El Salvador,13.7942,-88.8965,2/6/20,0,0,0,2,2,15
3820,,Equatorial Guinea,1.5,10.0,2/6/20,0,0,0,2,2,15
3821,,Eritrea,15.1794,39.7823,2/6/20,0,0,0,2,2,15
3822,,Estonia,58.5953,25.0136,2/6/20,0,0,0,2,2,15
3823,,Eswatini,-26.5225,31.4659,2/6/20,0,0,0,2,2,15
3824,,Ethiopia,9.145,40.4897,2/6/20,0,0,0,2,2,15
3825,,Fiji,-17.7134,178.065,2/6/20,0,0,0,2,2,15
3826,,Finland,64.0,26.0,2/6/20,1,0,0,2,2,15
3827,French Guiana,France,3.9339,-53.1258,2/6/20,0,0,0,2,2,15
3828,French Polynesia,France,-17.6797,149.4068,2/6/20,0,0,0,2,2,15
3829,Guadeloupe,France,16.25,-61.5833,2/6/20,0,0,0,2,2,15
3830,Mayotte,France,-12.8275,45.1662,2/6/20,0,0,0,2,2,15
3831,New Caledonia,France,-20.9043,165.618,2/6/20,0,0,0,2,2,15
3832,Reunion,France,-21.1351,55.2471,2/6/20,0,0,0,2,2,15
3833,Saint Barthelemy,France,17.9,-62.8333,2/6/20,0,0,0,2,2,15
3834,St Martin,France,18.0708,-63.0501,2/6/20,0,0,0,2,2,15
3835,Martinique,France,14.6415,-61.0242,2/6/20,0,0,0,2,2,15
3836,,France,46.2276,2.2137,2/6/20,6,0,0,2,2,15
3837,,Gabon,-0.8037,11.6094,2/6/20,0,0,0,2,2,15
3838,,Gambia,13.4432,-15.3101,2/6/20,0,0,0,2,2,15
3839,,Georgia,42.3154,43.3569,2/6/20,0,0,0,2,2,15
3840,,Germany,51.0,9.0,2/6/20,12,0,0,2,2,15
3841,,Ghana,7.9465,-1.0232,2/6/20,0,0,0,2,2,15
3842,,Greece,39.0742,21.8243,2/6/20,0,0,0,2,2,15
3843,,Guatemala,15.7835,-90.2308,2/6/20,0,0,0,2,2,15
3844,,Guinea,9.9456,-9.6966,2/6/20,0,0,0,2,2,15
3845,,Guyana,5.0,-58.75,2/6/20,0,0,0,2,2,15
3846,,Haiti,18.9712,-72.2852,2/6/20,0,0,0,2,2,15
3847,,Holy See,41.9029,12.4534,2/6/20,0,0,0,2,2,15
3848,,Honduras,15.2,-86.2419,2/6/20,0,0,0,2,2,15
3849,,Hungary,47.1625,19.5033,2/6/20,0,0,0,2,2,15
3850,,Iceland,64.9631,-19.0208,2/6/20,0,0,0,2,2,15
3851,,India,21.0,78.0,2/6/20,3,0,0,2,2,15
3852,,Indonesia,-0.7893,113.9213,2/6/20,0,0,0,2,2,15
3853,,Iran,32.0,53.0,2/6/20,0,0,0,2,2,15
3854,,Iraq,33.0,44.0,2/6/20,0,0,0,2,2,15
3855,,Ireland,53.1424,-7.6921,2/6/20,0,0,0,2,2,15
3856,,Israel,31.0,35.0,2/6/20,0,0,0,2,2,15
3857,,Italy,43.0,12.0,2/6/20,2,0,0,2,2,15
3858,,Jamaica,18.1096,-77.2975,2/6/20,0,0,0,2,2,15
3859,,Japan,36.0,138.0,2/6/20,22,0,1,2,2,15
3860,,Jordan,31.24,36.51,2/6/20,0,0,0,2,2,15
3861,,Kazakhstan,48.0196,66.9237,2/6/20,0,0,0,2,2,15
3862,,Kenya,-0.0236,37.9062,2/6/20,0,0,0,2,2,15
3863,,South Korea,36.0,128.0,2/6/20,23,0,0,2,2,15
3864,,Kuwait,29.5,47.75,2/6/20,0,0,0,2,2,15
3865,,Kyrgyzstan,41.2044,74.7661,2/6/20,0,0,0,2,2,15
3866,,Latvia,56.8796,24.6032,2/6/20,0,0,0,2,2,15
3867,,Lebanon,33.8547,35.8623,2/6/20,0,0,0,2,2,15
3868,,Liberia,6.4281,-9.4295,2/6/20,0,0,0,2,2,15
3869,,Liechtenstein,47.14,9.55,2/6/20,0,0,0,2,2,15
3870,,Lithuania,55.1694,23.8813,2/6/20,0,0,0,2,2,15
3871,,Luxembourg,49.8153,6.1296,2/6/20,0,0,0,2,2,15
3872,,Madagascar,-18.7669,46.8691,2/6/20,0,0,0,2,2,15
3873,,Malaysia,2.5,112.5,2/6/20,12,0,0,2,2,15
3874,,Maldives,3.2028,73.2207,2/6/20,0,0,0,2,2,15
3875,,Malta,35.9375,14.3754,2/6/20,0,0,0,2,2,15
3876,,Mauritania,21.0079,10.9408,2/6/20,0,0,0,2,2,15
3877,,Mauritius,-20.2,57.5,2/6/20,0,0,0,2,2,15
3878,,Mexico,23.6345,-102.5528,2/6/20,0,0,0,2,2,15
3879,,Moldova,47.4116,28.3699,2/6/20,0,0,0,2,2,15
3880,,Monaco,43.7333,7.4167,2/6/20,0,0,0,2,2,15
3881,,Mongolia,46.8625,103.8467,2/6/20,0,0,0,2,2,15
3882,,Montenegro,42.5,19.3,2/6/20,0,0,0,2,2,15
3883,,Morocco,31.7917,-7.0926,2/6/20,0,0,0,2,2,15
3884,,Namibia,-22.9576,18.4904,2/6/20,0,0,0,2,2,15
3885,,Nepal,28.1667,84.25,2/6/20,1,0,0,2,2,15
3886,Aruba,Netherlands,12.5186,-70.0358,2/6/20,0,0,0,2,2,15
3887,Curacao,Netherlands,12.1696,-68.99,2/6/20,0,0,0,2,2,15
3888,Sint Maarten,Netherlands,18.0425,-63.0548,2/6/20,0,0,0,2,2,15
3889,,Netherlands,52.1326,5.2913,2/6/20,0,0,0,2,2,15
3890,,New Zealand,-40.9006,174.886,2/6/20,0,0,0,2,2,15
3891,,Nicaragua,12.8654,-85.2072,2/6/20,0,0,0,2,2,15
3892,,Niger,17.6078,8.0817,2/6/20,0,0,0,2,2,15
3893,,Nigeria,9.082,8.6753,2/6/20,0,0,0,2,2,15
3894,,North Macedonia,41.6086,21.7453,2/6/20,0,0,0,2,2,15
3895,,Norway,60.472,8.4689,2/6/20,0,0,0,2,2,15
3896,,Oman,21.0,57.0,2/6/20,0,0,0,2,2,15
3897,,Pakistan,30.3753,69.3451,2/6/20,0,0,0,2,2,15
3898,,Panama,8.538,-80.7821,2/6/20,0,0,0,2,2,15
3899,,Papua New Guinea,-6.315,143.9555,2/6/20,0,0,0,2,2,15
3900,,Paraguay,-23.4425,-58.4438,2/6/20,0,0,0,2,2,15
3901,,Peru,-9.19,-75.0152,2/6/20,0,0,0,2,2,15
3902,,Philippines,13.0,122.0,2/6/20,2,1,0,2,2,15
3903,,Poland,51.9194,19.1451,2/6/20,0,0,0,2,2,15
3904,,Portugal,39.3999,-8.2245,2/6/20,0,0,0,2,2,15
3905,,Qatar,25.3548,51.1839,2/6/20,0,0,0,2,2,15
3906,,Romania,45.9432,24.9668,2/6/20,0,0,0,2,2,15
3907,,Russia,60.0,90.0,2/6/20,2,0,0,2,2,15
3908,,Rwanda,-1.9403,29.8739,2/6/20,0,0,0,2,2,15
3909,,Saint Lucia,13.9094,-60.9789,2/6/20,0,0,0,2,2,15
3910,,Saint Vincent and the Grenadines,12.9843,-61.2872,2/6/20,0,0,0,2,2,15
3911,,San Marino,43.9424,12.4578,2/6/20,0,0,0,2,2,15
3912,,Saudi Arabia,24.0,45.0,2/6/20,0,0,0,2,2,15
3913,,Senegal,14.4974,-14.4524,2/6/20,0,0,0,2,2,15
3914,,Serbia,44.0165,21.0059,2/6/20,0,0,0,2,2,15
3915,,Seychelles,-4.6796,55.492,2/6/20,0,0,0,2,2,15
3916,,Singapore,1.2833,103.8333,2/6/20,28,0,0,2,2,15
3917,,Slovakia,48.669,19.699,2/6/20,0,0,0,2,2,15
3918,,Slovenia,46.1512,14.9955,2/6/20,0,0,0,2,2,15
3919,,Somalia,5.1521,46.1996,2/6/20,0,0,0,2,2,15
3920,,South Africa,-30.5595,22.9375,2/6/20,0,0,0,2,2,15
3921,,Spain,40.0,-4.0,2/6/20,1,0,0,2,2,15
3922,,Sri Lanka,7.0,81.0,2/6/20,1,0,0,2,2,15
3923,,Sudan,12.8628,30.2176,2/6/20,0,0,0,2,2,15
3924,,Suriname,3.9193,-56.0278,2/6/20,0,0,0,2,2,15
3925,,Sweden,63.0,16.0,2/6/20,1,0,0,2,2,15
3926,,Switzerland,46.8182,8.2275,2/6/20,0,0,0,2,2,15
3927,,Taiwan*,23.7,121.0,2/6/20,16,0,1,2,2,15
3928,,Tanzania,-6.369,34.8888,2/6/20,0,0,0,2,2,15
3929,,Thailand,15.0,101.0,2/6/20,25,0,5,2,2,15
3930,,Togo,8.6195,0.8248,2/6/20,0,0,0,2,2,15
3931,,Trinidad and Tobago,10.6918,-61.2225,2/6/20,0,0,0,2,2,15
3932,,Tunisia,34.0,9.0,2/6/20,0,0,0,2,2,15
3933,,Turkey,38.9637,35.2433,2/6/20,0,0,0,2,2,15
3934,,Uganda,1.0,32.0,2/6/20,0,0,0,2,2,15
3935,,Ukraine,48.3794,31.1656,2/6/20,0,0,0,2,2,15
3936,,United Arab Emirates,24.0,54.0,2/6/20,5,0,0,2,2,15
3937,Bermuda,United Kingdom,32.3078,-64.7505,2/6/20,0,0,0,2,2,15
3938,Cayman Islands,United Kingdom,19.3133,-81.2546,2/6/20,0,0,0,2,2,15
3939,Channel Islands,United Kingdom,49.3723,-2.3644,2/6/20,0,0,0,2,2,15
3940,Gibraltar,United Kingdom,36.1408,-5.3536,2/6/20,0,0,0,2,2,15
3941,Isle of Man,United Kingdom,54.2361,-4.5481,2/6/20,0,0,0,2,2,15
3942,Montserrat,United Kingdom,16.7425,-62.1874,2/6/20,0,0,0,2,2,15
3943,,United Kingdom,55.3781,-3.4360000000000004,2/6/20,2,0,0,2,2,15
3944,,Uruguay,-32.5228,-55.7658,2/6/20,0,0,0,2,2,15
3945,,US,37.0902,-95.7129,2/6/20,11,0,0,2,2,15
3946,,Uzbekistan,41.3775,64.5853,2/6/20,0,0,0,2,2,15
3947,,Venezuela,6.4238,-66.5897,2/6/20,0,0,0,2,2,15
3948,,Vietnam,16.0,108.0,2/6/20,10,0,1,2,2,15
3949,,Zambia,-15.4167,28.2833,2/6/20,0,0,0,2,2,15
